SNAP_DATE,BUSINESS_ACCOUNTING_NO,COMPANY_NAME,COMPANY_STATUS,COMPANY_STATUS_DESC,COMPANY_SETUP_DATE,BUSINESS_SEQ_NO,BUSINESS_ITEM,BUSINESS_ITEM_DESC
20250424,18504952,力達水電工程有限公司,09,廢止,0591207,0001,       ,０１電氣衛生煤氣工程之承包業務
20250424,18504952,力達水電工程有限公司,09,廢止,0591207,0002,       ,０２有關上項附帶業務之經營及投資︹有無線電管制器材除外︺
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0001,G101051,遊覽車客運業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0002,G202010,停車場經營業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0003,F114010,汽車批發業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0004,F114020,機車批發業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0005,F114030,汽、機車零件配備批發業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0006,F114050,車胎批發業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0007,F214010,汽車零售業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0008,F214020,機車零售業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0009,F214050,車胎零售業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0010,F401010,國際貿易業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0011,JA01020,汽車拖吊業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0012,JE01010,租賃業
20250424,18506706,九龍通運有限公司,01,核准設立,0550526,0013,ZZ99999,除許可業務外，得經營法令非禁止或限制之業務
20250424,18507418,大漢實業股份有限公司,05,撤銷,0571119,0001,       ,砂石生產加工買賣
20250424,18507418,大漢實業股份有限公司,05,撤銷,0571119,0002,       ,建築材料買賣
20250424,18507418,大漢實業股份有限公司,05,撤銷,0571119,0003,       ,前二項轉投資業務
20250424,18507418,大漢實業股份有限公司,05,撤銷,0571119,0004,       ,上開業務之經營應遵照有法令規定辦理
20250424,18507944,松帆交通有限公司,01,核准設立,0570112,0001,G101031,計程車客運業
20250424,18514516,三陽大冷氣冷凍有限公司,05,撤銷,0590122,0001,       ,**冷氣冷凍工程設計承裝業務。
20250424,18514516,三陽大冷氣冷凍有限公司,05,撤銷,0590122,0002,       ,**電冰箱、洗衣機修理買賣配件保養噴漆業務。
20250424,18514516,三陽大冷氣冷凍有限公司,05,撤銷,0590122,0003,       ,**有關之進出口貿易業務及其對外保證。
20250424,18514516,三陽大冷氣冷凍有限公司,05,撤銷,0590122,0004,       ,**前各項有關業務之經營及投資。
20250424,18514522,三菱大董企業有限公司,09,廢止,0590703,0001,       ,高低壓電氣工程承裝業
20250424,18514522,三菱大董企業有限公司,09,廢止,0590703,0002,       ,給水衛生鑿井工程承裝
20250424,18514522,三菱大董企業有限公司,09,廢止,0590703,0003,       ,冷氣機機械工具食品罐頭︹餅乾、糖菓、肉醬、奶粉︺飯盒買賣
20250424,18514522,三菱大董企業有限公司,09,廢止,0590703,0004,       ,油漆苗圃綠化廣告裝潢工程承攬
20250424,18514522,三菱大董企業有限公司,09,廢止,0590703,0005,       ,窰業用瓷土玻璃用白矽採取經銷業務
20250424,18514522,三菱大董企業有限公司,09,廢止,0590703,0006,       ,農產︹蔬菜、水果︺畜牧產品加工包裝
20250424,18514522,三菱大董企業有限公司,09,廢止,0590703,0007,       ,上列有關進出口貿易業務之經營及投資
20250424,18514522,三菱大董企業有限公司,09,廢止,0590703,0008,       ,同業間相互保證業務
20250424,18517106,大安工程股份有限公司,01,核准設立,0530604,0001,E101011,綜合營造業
20250424,18517703,大安計程汽車股份有限公司,01,核准設立,0501026,0001,G101031,計程車客運業
20250424,18522213,宏大貨運有限公司,01,核准設立,0570717,0001,G101061,汽車貨運業
20250424,18522213,宏大貨運有限公司,01,核准設立,0570717,0002,G101081,汽車貨櫃貨運業
20250424,18522213,宏大貨運有限公司,01,核准設立,0570717,0003,ZZ99999,除許可業務外，得經營法令非禁止或限制之業務
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0001,CC01010,發電、輸電、配電機械製造業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0002,CC01020,電線及電纜製造業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0003,CB01010,機械設備製造業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0004,E601010,電器承裝業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0005,E603010,電纜安裝工程業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0006,F113020,電器批發業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0007,F213010,電器零售業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0008,F401010,國際貿易業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0009,CC01090,電池製造業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0010,D101050,汽電共生業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0011,D101060,再生能源自用發電設備業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0012,D401010,熱能供應業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0013,H201010,一般投資業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0014,I102010,投資顧問業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0015,I103060,管理顧問業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0016,I199990,其他顧問服務業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0017,IG02010,研究發展服務業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0018,IG03010,能源技術服務業
20250424,18523000,大東電業廠股份有限公司,01,核准設立,0510716,0019,ZZ99999,除許可業務外，得經營法令非禁止或限制之業務
20250424,18524958,大強貿易有限公司,09,廢止,0610714,0001,       ,一、一般進出口貿易並就其業務得為對外保證
20250424,18524958,大強貿易有限公司,09,廢止,0610714,0002,       ,二、代理國內外廠商產品之經銷
20250424,18524958,大強貿易有限公司,09,廢止,0610714,0003,       ,三、上述各項有關附屬業務之投資
20250424,18526301,小美食品工業股份有限公司,04,解散,0510327,0001,       ,１﹒冷凍食品、調理食品、青菜蔬果、食品罐頭、飲料（汽水）、速食品及其他各類
20250424,18526301,小美食品工業股份有限公司,04,解散,0510327,0002,       ,　食品之買賣加工、製造及外銷業務。
20250424,18526301,小美食品工業股份有限公司,04,解散,0510327,0003,       ,２﹒奶品、冰淇淋、冰果、糖果餅乾、西點麵包等製造及銷售業務。
20250424,18526301,小美食品工業股份有限公司,04,解散,0510327,0004,       ,３﹒冰塊製造及冷藏庫業務。
20250424,18526301,小美食品工業股份有限公司,04,解散,0510327,0005,       ,４﹒有關進出口貿易業務。
20250424,18526301,小美食品工業股份有限公司,04,解散,0510327,0006,       ,５﹒煙酒類、南北貨之代理、買賣業務及附設餐廳業務。
20250424,18526301,小美食品工業股份有限公司,04,解散,0510327,0007,       ,６﹒微電腦電子零件及週邊設備加工、買賣、維修、進出口業務。
20250424,18535569,上海勝美裝潢木器有限公司,09,廢止,0600605,0001,       ,０１各種傢具木器裝潢承辦設計業務
20250424,18535569,上海勝美裝潢木器有限公司,09,廢止,0600605,0002,       ,０２各種家具木器買賣及手工藝品加工製造等業務
20250424,18535569,上海勝美裝潢木器有限公司,09,廢止,0600605,0003,       ,０３上述各項業務之經營及進出口
20250424,18537200,大峰建設工程股份有限公司,01,核准設立,0541104,0001,       ,土木建築機械鐵工水電木器油漆廣告等工程業務。
20250424,18537200,大峰建設工程股份有限公司,01,核准設立,0541104,0002,       ,前項有關建築材料製造及買賣業務。
20250424,18537200,大峰建設工程股份有限公司,01,核准設立,0541104,0003,       ,土地開發工程之承攬。
20250424,18537200,大峰建設工程股份有限公司,01,核准設立,0541104,0004,       ,興建國民住宅出租出售業務。
20250424,18537200,大峰建設工程股份有限公司,01,核准設立,0541104,0005,       ,預製房屋建築器材之製造及買賣。
20250424,18537200,大峰建設工程股份有限公司,01,核准設立,0541104,0006,       ,代理有關之國內外廠商委託業務。
20250424,18537200,大峰建設工程股份有限公司,01,核准設立,0541104,0007,F401010,國際貿易業
20250424,18537882,大隆空調機械有限公司,04,解散,0600402,0001,       ,１﹒空調用機械通風機之買賣製造及有關材料買賣業務。
20250424,18537882,大隆空調機械有限公司,04,解散,0600402,0002,       ,２﹒上項有關業務之經營及投資。
20250424,18537882,大隆空調機械有限公司,04,解散,0600402,0003,       ,３﹒有關進出口及有關同業間對外保證。
20250424,18539306,瑞翔交通股份有限公司,04,解散,0531125,0001,G101031,計程車客運業
20250424,18545320,大華測量有限公司,09,廢止,0580404,0001,       ,有關土地設計規劃地形測量
20250424,18545320,大華測量有限公司,09,廢止,0580404,0002,       ,提供測量技術及外國測量工程承攬
20250424,18545320,大華測量有限公司,09,廢止,0580404,0003,I301010,資訊軟體服務業
20250424,18545320,大華測量有限公司,09,廢止,0580404,0004,I301020,資料處理服務業
20250424,18545320,大華測量有限公司,09,廢止,0580404,0005,I301030,電子資訊供應服務業
20250424,18547869,山合煤氣有限公司,01,核准設立,0600716,0001,       ,前項有關附帶業務之經營及投資
20250424,18547869,山合煤氣有限公司,01,核准設立,0600716,0001,       ,經營液化煤氣及爐具買賣業務
20250424,18548332,川達企業股份有限公司,05,撤銷,,0001,       ,**建築裝飾工程設計及施工業務
20250424,18548332,川達企業股份有限公司,05,撤銷,,0002,       ,**進出口貿易業務
20250424,18548332,川達企業股份有限公司,05,撤銷,,0003,       ,**運輸工具及機械船舶代理買賣業務
20250424,18548332,川達企業股份有限公司,05,撤銷,,0004,       ,**國內外產品代理及委託投標買賣業務
20250424,18548332,川達企業股份有限公司,05,撤銷,,0005,       ,**育樂事業之投資業務
20250424,18548332,川達企業股份有限公司,05,撤銷,,0006,       ,**木業及家具製造買賣業務
20250424,18548332,川達企業股份有限公司,05,撤銷,,0007,       ,**手工藝品製造買賣業務
20250424,18548332,川達企業股份有限公司,05,撤銷,,0008,       ,**有關前項業務之經營及投資業務
20250424,18550809,大漢事業有限公司,04,解散,0770427,0001,       ,**各種廣告企劃場調查業務。
20250424,18550809,大漢事業有限公司,04,解散,0770427,0002,       ,**各種電視報紙電臺電影雜誌屋外宣傳廣告代理業務。
20250424,18550809,大漢事業有限公司,04,解散,0770427,0003,       ,**承辦設計印刷品廣告商標包裝室內裝潢及其他廣告業務。
20250424,18550809,大漢事業有限公司,04,解散,0770427,0004,       ,**庭園及環境美化之設計承包。
20250424,18550809,大漢事業有限公司,04,解散,0770427,0005,       ,**燈具家飾品之製造加工買賣業務。
20250424,18550809,大漢事業有限公司,04,解散,0770427,0006,       ,**有關前各項之進出口代理報價投標及經銷業務。
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0001,F102170,食品什貨批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0002,F104110,布疋、衣著、鞋、帽、傘、服飾品批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0003,F105050,家具、寢具、廚房器具、裝設品批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0004,F106010,五金批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0005,F106020,日常用品批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0006,F106030,模具批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0007,F107010,漆料、塗料批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0008,F107030,清潔用品批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0009,F107080,環境用藥批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0010,F108040,化粧品批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0011,F109070,文教、樂器、育樂用品批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0012,F111090,建材批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0013,F113010,機械批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0014,F113020,電器批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0015,F113050,電腦及事務性機器設備批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0016,F113100,污染防治設備批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0017,F117010,消防安全設備批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0018,F120010,耐火材料批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0019,F203010,食品什貨、飲料零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0020,F204110,布疋、衣著、鞋、帽、傘、服飾品零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0021,F205040,家具、寢具、廚房器具、裝設品零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0022,F206010,五金零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0023,F206020,日常用品零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0024,F208040,化粧品零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0025,F211010,建材零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0026,F213010,電器零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0027,F213030,電腦及事務性機器設備零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0028,F213080,機械器具零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0029,F217010,消防安全設備零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0030,F399040,無店面零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0031,F399990,其他綜合零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0032,F401010,國際貿易業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0033,F501030,飲料店業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0034,F501060,餐館業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0035,F501990,其他餐飲業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0036,F601010,智慧財產權業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0037,F207030,清潔用品零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0038,F209060,文教、樂器、育樂用品零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0039,E601020,電器安裝業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0040,E603040,消防安全設備安裝工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0041,E603050,自動控制設備工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0042,E603090,照明設備安裝工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0043,E603100,電焊工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0044,E604010,機械安裝業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0045,E701040,簡易電信設備安裝業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0046,E801010,室內裝潢業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0047,E801020,門窗安裝工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0048,E801030,室內輕鋼架工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0049,E801040,玻璃安裝工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0050,E801070,廚具、衛浴設備安裝工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0051,E901010,油漆工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0052,EZ05010,儀器、儀表安裝工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0053,EZ11010,球場跑道樹脂材料鋪設工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0054,EZ15010,保溫、保冷安裝工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0055,EZ99990,其他工程業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0056,I401010,一般廣告服務業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0057,I501010,產品設計業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0058,I503010,景觀、室內設計業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0059,IG03010,能源技術服務業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0060,IZ12010,人力派遣業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0061,IZ99990,其他工商服務業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0062,J101060,廢（污）水處理業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0063,J701040,休閒活動場館業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0064,J701080,水域遊憩活動經營業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0065,J901020,一般旅館業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0066,JB01010,會議及展覽服務業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0067,JE01010,租賃業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0068,D401010,熱能供應業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0069,G202010,停車場經營業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0070,C104010,糖果製造業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0071,C104020,烘焙炊蒸食品製造業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0072,CA02010,金屬結構及建築組件製造業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0073,CA02990,其他金屬製品製造業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0074,CA04010,表面處理業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0075,CB01010,機械設備製造業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0076,CB01020,事務機器製造業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0077,CC01990,其他電機及電子機械器材製造業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0078,CN01010,家具及裝設品製造業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0079,CH01010,體育用品製造業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0080,IG01010,生物技術服務業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0081,ZZ99999,除許可業務外，得經營法令非禁止或限制之業務
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0082,G801010,倉儲業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0083,F101130,蔬果批發業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0084,F201010,農產品零售業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0085,C103050,罐頭、冷凍、脫水及醃漬食品製造業
20250424,18551005,大榮精工有限公司,01,核准設立,0561123,0086,C199990,未分類其他食品製造業
20250424,18552905,健嘉交通事業股份有限公司,01,核准設立,0540624,0001,G101031,計程車客運業
20250424,18552905,健嘉交通事業股份有限公司,01,核准設立,0540624,0002,F214030,汽、機車零件配備零售業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0001,CA01130,銅材軋延、伸線、擠型業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0002,CA02080,金屬鍛造業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0003,CA02090,金屬線製品製造業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0004,CA02990,其他金屬製品製造業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0005,CA03010,熱處理業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0006,CA04010,表面處理業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0007,CC01020,電線及電纜製造業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0008,CC01030,電器及視聽電子產品製造業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0009,CC01080,電子零組件製造業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0010,CI01010,繩、纜、網製造業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0011,F119010,電子材料批發業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0012,F120010,耐火材料批發業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0013,F219010,電子材料零售業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0014,F220010,耐火材料零售業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0015,F401010,國際貿易業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0016,F601010,智慧財產權業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0017,H703100,不動產租賃業
20250424,18554609,大興電線電纜股份有限公司,01,核准設立,0520710,0018,ZZ99999,除許可業務外，得經營法令非禁止或限制之業務
20250424,18554925,晨林企業股份有限公司,01,核准設立,0590612,0001,F119010,電子材料批發業
20250424,18554925,晨林企業股份有限公司,01,核准設立,0590612,0002,       ,除許可業務外，得經營法令非禁止或限制之業務
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0001,E101011,綜合營造業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0002,B601010,土石採取業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0003,CA01050,鋼材二次加工業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0004,CA02010,金屬結構及建築組件製造業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0005,CA02990,其他金屬製品製造業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0006,F111090,建材批發業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0007,F211010,建材零售業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0008,G202010,停車場經營業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0009,H201010,一般投資業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0010,H701010,住宅及大樓開發租售業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0011,H701020,工業廠房開發租售業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0012,H703090,不動產買賣業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0013,H703100,不動產租賃業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0014,I503010,景觀、室內設計業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0015,J101030,廢棄物清除業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0016,J101040,廢棄物處理業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0017,J101080,資源回收業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0018,J101090,廢棄物清理業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0019,J101990,其他環境衛生及污染防治服務業
20250424,18555500,三聯發工程有限公司,01,核准設立,0510324,0020,ZZ99999,除許可業務外，得經營法令非禁止或限制之業務
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0001,F108021,西藥批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0002,F208021,西藥零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0003,F108031,醫療器材批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0004,F208031,醫療器材零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0005,F108011,中藥批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0006,F208011,中藥零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0007,F208050,乙類成藥零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0008,F401010,國際貿易業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0009,F102030,菸酒批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0010,F203020,菸酒零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0011,F102170,食品什貨批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0012,F104110,布疋、衣著、鞋、帽、傘、服飾品批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0013,F105050,家具、寢具、廚房器具、裝設品批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0014,F106010,五金批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0015,F106020,日常用品批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0016,F107030,清潔用品批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0017,F108040,化粧品批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0018,F109070,文教、樂器、育樂用品批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0019,F201010,農產品零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0020,F201030,水產品零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0021,F203010,食品什貨、飲料零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0022,F204110,布疋、衣著、鞋、帽、傘、服飾品零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0023,F205040,家具、寢具、廚房器具、裝設品零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0024,F206010,五金零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0025,F206020,日常用品零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0026,F207030,清潔用品零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0027,F208040,化粧品零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0028,F209060,文教、樂器、育樂用品零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0029,F106060,寵物食品及其用品批發業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0030,F206050,寵物食品及其用品零售業
20250424,18555868,大法貿易股份有限公司,01,核准設立,0610509,0031,ZZ99999,除許可業務外，得經營法令非禁止或限制之業務
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0001,E101011,綜合營造業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0002,E401010,疏濬業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0003,E402010,沙石、淤泥海拋業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0004,E903010,防蝕、防銹工程業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0005,F106010,五金批發業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0006,F111090,建材批發業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0007,F206010,五金零售業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0008,F211010,建材零售業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0009,J101990,其他環境衛生及污染防治服務業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0010,H701010,住宅及大樓開發租售業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0011,H703090,不動產買賣業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0012,H703100,不動產租賃業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0013,I401010,一般廣告服務業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0014,I503010,景觀、室內設計業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0015,E801010,室內裝潢業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0016,JZ99050,仲介服務業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0017,F401010,國際貿易業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0018,G302010,小船經營業
20250424,18556000,大豐建築企業股份有限公司,01,核准設立,0640912,0019,F114060,船舶及其零件批發業
